avtunda,avtundi
aitundi,avtundi
avtundo,avtundi
avtunde,avtundi
balisindi,balisinda
okalla,okalle
okallu,okalle
wise,wish
chessevallu,chesevallu
chesevalle,chesevallu
chusevallu,chesevallu
chsevallu,chesevallu
chapu,chupu
chup,chupu
chpu,chupu
chupi,chupu
chipu,chupu
kama,kamma
kammam,kamma
vestunam,vestunnam
kamar,kamam
kaam,kamam
chestaara,chesaara
chesaaraa,chesaara
chesaaro,chesaara
chesarra,chesaara
chusaara,chesaara
vaatini,vatini
untara,untaraa
petadam,pettadam
puttadam,pettadam
pettada,pettadam
pettidam,pettadam
gaandi,gaani
gaane,gaani
ganni,gaani
gaana,gaani
gajani,gaani
konda,kinda
kanda,kinda
ainda,kinda
krinda,kinda
kunda,kinda
inda,kinda
kina,kinda
vesukunnadu,esukunnadu
tesukunnadu,esukunnadu
podduna,poduna
podune,poduna
podunna,poduna
este,leste
padedam,padadam
padadame,padadam
pedadam,padadam
aadadam,padadam
paddadam,padadam
adadam,padadam
ipoindi,aipoindi
ayipoindi,aipoindi
aipoyindi,aipoindi
agipoindi,aipoindi
aipoindu,aipoindi
aipondi,aipoindi
odki,odiki
anteney,antene
antena,antene
koduki,koduku
koduke,koduku
kodku,koduku
oduku,koduku
rootta,rotta
rota,rotta
rotte,rotta
retta,rotta
anavu,annavu
unnavu,annavu
anaavu,annavu
cheskuntaru,chesukuntaru
paan,pawan
chesukoni,chesukuni
chesukuna,chesukuni
chesukundi,chesukuni
chusukuni,chesukuni
cheyyakunda,cheyakunda
cheykunda,cheyakunda
chayakunda,cheyakunda
cheyakanda,cheyakunda
chyakunda,cheyakunda
cheyakundaa,cheyakunda
kadaraa,kadara
kadaa,kadara
kadura,kadara
kadra,kadara
aadara,kadara
chetanaite,chetanayite
cheskoni,cheskondi
chesukondi,cheskondi
chuskondi,cheskondi
cheskonedi,cheskondi
nadi,nidi
iidi,nidi
nudi,nidi
lopalki,lopaliki
petey,potey
poteyy,potey
potay,potey
potee,potey
adey,kadey
akadey,kadey
okadey,kadey
aadey,kadey
cheyatleda,cheyatledu
cheyyatledu,cheyatledu
cheyatlede,cheyatledu
biriyani,briyani
mavi,mava
mavad,mava
rojuluki,rojulaki
rojulaku,rojulaki
nno,noo
nko,noo
byta,byaa
iyaa,byaa
poyada,poyadu
ipoyadu,poyadu
marchi,mirchi
siru,siruu
chuudaru,chudaru
chudara,chudaru
kontamande,kontamandi
raakamundu,rakamundu
undachu,undochu
vundochu,undochu
undochi,undochu
otlu,votlu
votla,votlu
votelu,votlu
votu,votlu
vesaru,vestaru
estaru,vestaru
vastaru,vestaru
vestar,vestaru
vestaaru,vestaru
vestaro,vestaru
vestara,vestaru
eestaru,vestaru
vstaru,vestaru
vostaru,vestaru
andaledu,undaledu
itaniki,ataniki
atanaki,ataniki
taniki,ataniki
vataniki,ataniki
atanki,ataniki
dramaa,drama
cheyyale,cheyyalo
cheyyal,cheyyalo
cheyyala,cheyyalo
teliyakapotey,teliyakapote
vellindi,vellandi
vellani,vellandi
velandi,vellandi
ayite,ayte
iyte,ayte
aytey,ayte
ayate,ayte
ayta,ayte
ayete,ayte
aiyte,ayte
ekangaa,ekanga
ekkanga,ekanga
aadistaru,vaadistaru
vadistaru,vaadistaru
annaka,unnaka
unnaa,unnaka
potadi,potadu
potada,potadu
potaadu,potadu
ipotadu,potadu
choosaka,chooseka
yeni,yenti
yento,yenti
yente,yenti
ariana,ariyana
prabu,prabuv
budda,bidda
undavu,unavu
unav,unavu
untavu,unavu
nibbas,nibba
nibbi,nibba
kukkala,kukkalu
kukalu,kukkalu
kukkali,kukkalu
gatti,gati
gata,gati
telide,telida
talida,telida
avvalo,avvali
avvale,avvali
avvaali,avvali
evvali,avvali
avvalsi,avvali
navvali,avvali
daa,dada
dadam,dada
dad,dada
dadi,dada
dadah,dada
avane,avani
avandi,avani
avvani,avani
bavani,avani
akarledu,akkarledu
adigaru,adgaru
adagaru,adgaru
adaru,adgaru
gourava,gouravam
evamani,evamanu
chepudam,chepdam
cheidam,chepdam
jarigite,jargite
dammunte,damunte
damunta,damunte
adagadam,adgadam
petukunta,petukonta
sreekaaram,sreekaram
sreekram,sreekaram
jaatiratnalu,jatiratnalu
jatiratnnalu,jatiratnalu
matladatam,matladatav
matladaav,matladatav
matladata,matladatav
matladtav,matladatav
maatladatav,matladatav
anukole,anukola
vastuna,vastunay
vastunayi,vastunay
vastunav,vastunay
vastunnay,vastunay
seetupati,setupati
chesam,chesay
chesaa,chesay
chesai,chesay
chesayi,chesay
anakudada,anakudadu
ankudadu,anakudadu
anakudado,anakudadu
adem,adee
idee,adee
edee,adee
adede,adee
adae,adee
anukuntunnaru,anukuntunnaruu
aratam,artam
arta,artam
artamu,artam
artem,artam
martam,artam
vuna,vunaa
vunta,vunaa
avunaa,vunaa
vunav,vunaa
vuntaa,vunaa
vunada,vunaa
vunaya,vunaa
vundaa,vunaa
vunana,vunaa
aunaa,vunaa
bayatiki,bayataki
baytaki,bayataki
bayataku,bayataki
bayataiki,bayataki
kanta,konta
kona,konta
kunta,konta
konte,konta
avutaru,avtaru
avtara,avtaru
avtar,avtaru
avtaaru,avtaru
tisindu,tisinde
tisindi,tisinde
teisinde,tisinde
kara,kiara
edvani,advani
advan,advani
assalla,assala
antunnar,antunnav
antunna,antunnav
antunav,antunnav
antunnava,antunnav
antunnaav,antunnav
antinnav,antunnav
antunnavu,antunnav
darunam,daarunam
chudodu,chudadu
chudaddu,chudadu
bagunte,baagunte
chustaru,chustaaru
chestaaru,chustaaru
chustaaro,chustaaru
cheppakudadu,cheppakudada
chepakudada,cheppakudada
dongalani,dongalni
kadupki,kadupuki
tindi,tinedi
tinadi,tinedi
cheskunaro,cheskuntaro
podunne,podunney
valley,velley
badalu,badulu
bodulu,badulu
budulu,badulu
velte,veltey
baguntado,baguntadi
baguntai,baguntadi
baaguntadi,baguntadi
repi,repu
rapu,repu
repo,repu
padanu,adanu
aanu,adanu
cheyyam,cheyyamu
chaduvi,chadivi
chadiva,chadivi
apa,apav
tondarga,tondara
tondra,tondara
paaku,padaku
padaka,padaku
sundari,sundara
undara,sundara
sundaram,sundara
vidana,vadana
vadina,vadana
vadanta,vadana
evadana,vadana
raanu,raani
rajani,raani
mimmalni,mammalni
mamalni,mammalni
mammalini,mammalni
mammulni,mammalni
dobutaru,dobbutaru
matladte,matladite
matladute,matladite
maatladite,matladite
matldite,matladite
matladitey,matladite
siggundali,siggundaali
prajalu,prajala
prjala,prajala
prajale,prajala
kastanii,kastanni
kastani,kastanni
dochukoni,dochukuni
dochukune,dochukuni
dochukuna,dochukuni
anadaniki,andaniki
undaniki,andaniki
anedaniki,andaniki
andaaniki,andaniki
sigguledaa,sigguleda
sigguledu,sigguleda
neelu,neellu
eellu,neellu
nellu,neellu
daridralu,daridrulu
netulu,neetulu
mosae,mosam
mosa,mosam
moosam,mosam
kattakunda,kottakunda
kotakunda,kottakunda
jagrata,jagratta
bokkale,bokkalu
bokkalo,bokkalu
bokkala,bokkalu
okkalu,bokkalu
aavadu,mavadu
mavadi,mavadu
mevadu,mavadu
mavodu,mavadu
inkonta,inkenta
inkenti,inkenta
veelu,eelu
ellu,eelu
keelu,eelu
kompalu,kompale
kompalo,kompale
kompala,kompale
munchaku,munchake
nuvvela,nuvvala
moddala,muddala
muddila,muddala
maddala,muddala
batakandi,batakani
ninnila,nannila
ratranta,ratiranta
eduti,edoti
edati,edoti
prabutva,prabutvam
gorrey,gorre
chestunav,chastunav
chastuna,chastunav
chastunavu,chastunav
chustunav,chastunav
chapana,chapina
ayyaka,ayaka
iyaka,ayaka
nayaka,ayaka
ayakaa,ayaka
ayaku,ayaka
chappindi,chapindi
chaindi,chapindi
chapndi,chapindi
polka,pulka
jargina,jarigina
yevadi,yevadu
yevade,yevadu
ayevadu,yevadu
yevvadu,yevadu
ippudem,ippude
ippud,ippude
appude,ippude
ipude,ippude
ippudey,ippude
ippde,ippude
ipuude,ippude
cheppetappudu,cheppatappudu
teligram,telegram
laba,labam
pdte,pedte
pedta,pedte
upayoga,upayogam
kotalu,kotale
kottale,kotale
kotali,kotale
kotalo,kotale
chestunavu,chestunava
chustunava,chestunava
chestunaa,chestunava
chestunnava,chestunava
akada,ekada
yekada,ekada
ekda,ekada
ekado,ekada
mekada,ekada
eekada,ekada
teliyadu,teleyadu
gadevi,gadivi
gaadivi,gadivi
gaduvi,gadivi
hadavudi,hadavidi
appulu,dappulu
kottuku,kottuko
chaduv,chaduvu
chaduvtu,chaduvu
chadvu,chaduvu
vedavalara,edavalara
edavallara,edavalara
devudo,devudu
deudu,devudu
devudi,devudu
adutunnaru,adutunaru
adtunaru,adutunaru
vadutunaru,adutunaru
adutunar,adutunaru
poadi,pondi
aiendi,adendi
idendi,adendi
badendi,adendi
lgi,lagi
lag,lagi
lagii,lagi
lage,lagi
agi,lagi
pudataru,pedataru
pedutaru,pedataru
pedtaru,pedataru
padataru,pedataru
pedatar,pedataru
pedataeu,pedataru
pedatara,pedataru
tisestaru,tesestaru
abaa,abaah
cheptu,chepte
chepe,chepte
cheptey,chepte
cheptee,chepte
chapte,chepte
chepite,chepte
cheppalo,cheppala
cheppale,cheppala
chappala,cheppala
cheppalra,cheppala
cheppula,cheppala
rale,rule
role,rule
choodani,choodandi
manolle,manollu
anollu,manollu
lekka,leka
leki,leka
leaka,leka
laka,leka
luka,leka
manesi,maanesi
annaadu,unnaadu
telistundi,telustundi
telusutundi,telustundi
telustundii,telustundi
telustunde,telustundi
telustunda,telustundi
anadu,annadu
annadi,annadu
mannadu,annadu
annade,annadu
annaddu,annadu
annodu,annadu
anndu,annadu
annaduu,annadu
annado,annadu
kannadu,annadu
raagane,ragane
antla,anatla
anatle,anatla
anata,anatla
musaloda,musalodu
musulodu,musalodu
podaniki,padaniki
adaniki,padaniki
unam,una
unar,una
unai,una
ona,una
unv,una
unao,una
unad,una
huna,una
kuna,una
uno,una
unu,una
aipotundi,ayipotundi
ayyipotundi,ayipotundi
aypotundi,ayipotundi
muyara,muyyara
meeremo,meeremi
meremi,meeremi
meerem,meeremi
matladav,matladam
matladdam,matladam
jagannat,jaganna
jagannad,jaganna
venuka,venuke
meereanna,meeredanna
enni,penni
okariki,akariki
aakariki,akariki
gudalo,guddalo
guddal,guddalo
guddalu,guddalo
guddala,guddalo
dengistav,dengista
alane,ilane
lane,ilane
ilaane,ilane
ilaney,ilane
elane,ilane
ilanee,ilane
ilante,ilane
ankoni,kankoni
eseyali,veseyali
veseyyali,veseyali
gelustado,gelustaado
chustamm,chustaam
chustaav,chustaam
chestaam,chustaam
prajalaku,prajalaki
prajallaki,prajalaki
votte,vote
vite,vote
veyyav,veyyam
cheyyakudadu,cheyakudadu
antunadu,antunnadu
untunnadu,antunnadu
antunnaadu,antunnadu
antunnado,antunnadu
chillarga,chillara
chilara,chillara
chellara,chillara
chillaraa,chillara
nayakudu,naayakudu
unnavi,unnav
unnava,unnav
unnao,unnav
unnad,unnav
unnam,unnav
unnar,unnav
tunnav,unnav
matladaka,matladaku
matldaku,matladaku
maatladaku,matladaku
nivu,nevu
nvu,nevu
pettina,pattina
puttina,pattina
jana,janda
eedemo,ledemo
adukku,adukko
dorai,dora
dura,dora
doraa,dora
doram,dora
dira,dora
chaduvukuna,chaduvukunna
chaduvkunna,chaduvukunna
ippatiki,eppatiki
epatiki,eppatiki
eppatki,eppatiki
appatiki,eppatiki
aemo,eemo
seemo,eemo
avtadi,avtada
avtadu,avtada
avtaa,avtada
avtado,avtada
avutada,avtada
panchayati,panchayiti
nyayam,nayam
nayak,nayam
nikanna,nekanna
nakanna,nekanna
neekanna,nekanna
nekkanna,nekanna
ekkuava,ekkuvva
ekkuvaa,ekkuvva
kuppa,kappa
kappi,kappa
noresukuni,noreskuni
balu,bale
bali,bale
balee,bale
baale,bale
baley,bale
bele,bale
daridam,daridram
daridramm,daridram
daridramo,daridram
hoo,ho
oho,ho
hlo,ho
hi,ho
hop,ho
hu,ho
baladu,baledu
baaledu,baledu
boledu,baledu
baleda,baledu
baleduu,baledu
baleadu,baledu
kalsi,kalisi
kalisa,kalisi
jada,jadav
chettu,chetto
manasulu,manasulo
batiki,baitiki
cheppava,cheppavu
cheppave,cheppavu
cheppavvu,cheppavu
cheppavo,cheppavu
chappavu,cheppavu
diana,adiana
oam,iam
ism,iam
dam,iam
tam,iam
save,sava
seva,sava
saval,sava
sav,sava
savad,sava
siva,sava
kattali,kottali
kottala,kottali
musicuu,musiclu
kotavu,kotavi
anipinchala,anipinchali
anipinchai,anipinchali
desi,deesi
druham,droham
lanjakodaka,lanjakoduka
lanjakoduku,lanjakoduka
lanjakodka,lanjakoduka
lanjakoduko,lanjakoduka
pukulu,pukulo
pukula,pukulo
neeto,neeti
netti,neeti
dengudam,dengadam
dengedam,dengadam
dengada,dengadam
cheyadaaniki,cheyadaniki
cheyyadaniki,cheyadaniki
cheyadanki,cheyadaniki
cheynadaniki,cheyadaniki
cheydaniki,cheyadaniki
tupukk,tupuk
tay,tav
tava,tav
tas,tav
tavu,tav
tab,tav
tavi,tav
vadite,vaditey
aditey,vaditey
odinchi,dinchi
dinche,dinchi
estunaru,vestunaru
vestunaaru,vestunaru
vestunnaru,vestunaru
vastunaru,vestunaru
vestanaru,vestunaru
gurichi,gurchi
guruchi,gurchi
memalini,memalani
petuko,pettuko
pettukoo,pettuko
ruko,uko
ako,uko
vastay,vastav
vastam,vastav
eastav,vastav
vastava,vastav
vastavu,vastav
chakka,chekka
cheka,chekka
chekku,chekka
chekke,chekka
cheskuntu,chesukuntu
chesukunte,chesukuntu
chesukunta,chesukuntu
chusukuntu,chesukuntu
pattukuni,pettukuni
pettukuna,pettukuni
pettukune,pettukuni
petukuni,pettukuni
cheyadam,cheyyadam
cheyyadame,cheyyadam
cheyydam,cheyyadam
oosaravellii,oosaravelli
padala,padela
aypoyindi,aypoindi
aypoindii,aypoindi
ayepoindi,aypoindi
aypondi,aypoindi
vaa,vaan
van,vaan
chepesav,chepesavu
cheppesavu,chepesavu
chepesave,chepesavu
pushpa,pushpam
bootlu,bootulu
ootulu,bootulu
bootule,bootulu
cheshindu,chesindu
chesinde,chesindu
chesinda,chesindu
chesindru,chesindu
chesinodu,chesindu
chesindo,chesindu
srikaram,sikaram
ikaram,sikaram
chendalam,chandalam
chandaalam,chandalam
chupinchu,chepinchu
chepinche,chepinchu
chepinchi,chepinchu
chepincha,chepinchu
cheppinchu,chepinchu
kodi,koi
kosi,koi
kfi,koi
kori,koi
kok,koi
kbi,koi
koo,koi
oorike,oorikee
oorikey,oorikee
chepakuu,chapakuu
chapaku,chapakuu
parle,parlee
parled,parlee
chudochu,chudochuu
chudachuu,chudochuu
nuvvana,nuvvaina
telsukovalani,telusukovalani
cheptavaa,cheptava
chptava,cheptava
cheptavo,cheptava
cheptavu,cheptava
cheputava,cheptava
polista,poliste
chadvuko,chaduko
sriram,sairam
aartanaadalu,artanaadalu
saati,swati
sati,swati
matlaadutundi,matladutundi
matladutundu,matladutundi
avatadu,avatadi
avutadi,avatadi
bonga,bongu
bengu,bongu
negitive,negative
negativa,negative
chaptav,chrptav
antira,entira
entara,entira
entrra,entira
entiraa,entira
dengadu,dengudu
dengyudu,dengudu
denggudu,dengudu
antunaru,antunnaru
untunnaru,antunnaru
antunnaaru,antunnaru
antunnara,antunnaru
asla,asa
aasa,asa
casa,asa
pasa,asa
usa,asa
yasa,asa
vasa,asa
asap,asa
jasa,asa
aska,asa
taraka,tarak
okaru,okkaru
vokkaru,okkaru
okkari,okkaru
papat,papam
popam,papam
papaa,papam
ndku,andku
anuku,andku
ventana,ventane
pedayana,pedaayana
karanam,kiranam
tieste,teeste
teestey,teeste
teesete,teeste
teesta,teeste
teestu,teeste
bagunde,bagundu
bagunda,bagundu
baagundu,bagundu
bagundo,bagundu
chooste,choostey
choosey,choostey
daddama,daddamma
choostaam,choostaama
eppatinuncho,eppatnuncho
eppetnuncho,eppatnuncho
adinappudu,ainappudu
anappudu,ainappudu
ainapudu,ainappudu
ayinappudu,ainappudu
dekatled,dekatle
cheppadanki,cheppadaniki
cheppedaniki,cheppadaniki
chepadaniki,cheppadaniki
cheppadaniko,cheppadaniki
idu,ide
idey,ide
idem,ide
hide,ide
side,ide
de,ide
vide,ide
wide,ide
evadadu,vadadu
vadtadu,vadadu
aadadu,vadadu
adadu,vadadu
vodadu,vadadu
vadodu,vadadu
ekkuvga,ekkuvaga
yekkuvaga,ekkuvaga
ekkuvagaa,ekkuvaga
katalo,kutalo
utalo,kutalo
arstundi,arustundi
wale,wala
wali,wala
waa,wala
walla,wala
iwala,wala
walo,wala
chesaavu,chesavu
chestavu,chesavu
chesavo,chesavu
chesavv,chesavu
chesava,chesavu
ichesavu,chesavu
hetela,hitela
bagola,bagolo
pelo,pele
peli,pele
wan,wane
meto,moto
yekuva,ekuva
ekuvga,ekuva
ekva,ekuva
ekuava,ekuva
ekua,ekuva
ravalli,ravali
ravala,ravali
raavali,ravali
ravale,ravali
corona,carona
pampa,pampi
pampu,pampi
pampe,pampi
egurutunnav,egurtunnav
pedutunna,pedutunnav
pedutunnava,pedutunnav
pedtunnav,pedutunnav
pedutunav,pedutunnav
padutunnav,pedutunnav
pedutunnam,pedutunnav
vintu,vinu
venu,vinu
vinnu,vinu
vina,vinu
vine,vinu
baagundii,baagundi
ochukovali,ichukovali
gelichi,geliche
chepinaduku,cheppinaduku
sandu,sindu
vishyam,vishayam
visayam,vishayam
vishiyam,vishayam
vishaya,vishayam
teesko,teesku
teesuku,teesku
laku,laki
loki,laki
elaki,laki
alaki,laki
nammochu,namochu
chupinchi,chupinche
chupincha,chupinche
ainanta,ayinanta
carla,cara
itu,gitu
gituu,gitu
evadina,evadaina
evvadaina,evadaina
evadanna,evadaina
evadnaina,evadaina
evadayina,evadaina
cheppeste,cheppesta
chepesta,cheppesta
chesunta,chesunte
ichesunte,chesunte
adavalo,adavilo
ededo,edoedo
edodo,edoedo
marati,maruti
maaruti,maruti
aalavatu,alavatu
alavaatu,alavatu
alavatlu,alavatu
eroju,eeroju
eeroje,eeroju
gente,gentle
matladtunnadu,matladutunnadu
matladutunadu,matladutunnadu
mataladutunnadu,matladutunnadu
vallante,vallanta
valanta,vallanta
vallenta,vallanta
enkoncham,inkoncham
inkonchem,inkoncham
extraa,extra
bagundedi,baagundedi
chesesyaaru,chesesaaru
chesesaru,chesesaaru
chessaaru,chesesaaru
pedatav,pedata
pedatam,pedata
bulli,bolli
balli,bolli
belli,bolli
okade,okadi
akadi,okadi
okkadi,okadi
teyaledu,tiyaledu
liey,ley
leya,ley
lgey,ley
lekapoina,lekapoyina
lekapoyinaa,lekapoyina
lekapoyna,lekapoyina
lekpoyina,lekapoyina
nkosari,inkosari
chaste,caste
vedam,veda
vede,veda
vuda,veda
vedo,veda
miruu,miru
mira,miru
mire,miru
raakapoyina,rakapoyina
rakapoina,rakapoyina
vesukunaru,vesukunnaru
veskunnaru,vesukunnaru
esukunnaru,vesukunnaru
entraa,antraa
antra,antraa
antiaa,antraa
manchigaa,manchiga
gola,golla
gilla,golla
golaa,golla
gulla,golla
ayyipoyindi,ayipoyindi
ayipoyinda,ayipoyindi
gelichinda,gelichindi
gelchindi,gelichindi
yeggu,eggu
beggu,eggu
ulli,ulla
sulla,ulla
mamule,mamulu
mammulu,mamulu
mamullu,mamulu
mamul,mamulu
mamolu,mamulu
petali,pettali
pattali,pettali
pettala,pettali
pettalo,pettali
pukuni,pukuna
adigaa,adigara
moddalu,modalu
modal,modalu
modala,modalu
tatti,tattu
tittu,tattu
kolleru,koleru
kaleru,koleru
fu,fuk
fuka,fuk
fcuk,fuk
kodakallara,kodakalara
kodakalaraa,kodakalara
chudaledo,chudaledu
chudaleda,chudaledu
chudledu,chudaledu
chuudaledu,chudaledu
chudaleduu,chudaledu
chodaledu,chudaledu
debbiki,debbaki
chestaado,chestaadu
chestanadu,chestaadu
chustaadu,chestaadu
ananda,nanda
ninda,nanda
nandta,nanda
nandu,nanda
pulli,pelli
palli,pelli
pillala,pillalu
pillalo,pillalu
pallalu,pillalu
pellalu,pillalu
pullalu,pillalu
pilalu,pillalu
pettadaniki,puttadaniki
evatam,avatam
avutam,avatam
avtam,avatam
ravatam,avatam
avata,avatam
jaragani,jargani
pendu,pandu
veltuna,veltune
veltunte,veltune
druv,druva
ennto,enno
yenno,enno
manesa,anesa
anesi,anesa
anusa,anesa
anesav,anesa
patkokunda,petkokunda
adedo,idedo
vinttunte,vintunte
vintune,vintunte
vastaayi,vastayi
vastayy,vastayi
vastaya,vastayi
vastayai,vastayi
vastayo,vastayi
veyatam,veyyatam
yevadiki,yevvadiki
evvadiki,yevvadiki
degipodi,digipodi
kaburulu,kaburlu
kabrlu,kaburlu
dengutav,dengutavu
kastapaddav,kastapadda
ilantidi,alantidi
lantidi,alantidi
alaantidi,alantidi
paddati,paddai
paddayi,paddai
antagaa,antaga
antga,antaga
antaaga,antaga
jantaga,antaga
nachav,nacha
nachai,nacha
nache,nacha
nachu,nacha
nachla,nacha
danilo,dantlo
dentlo,dantlo
daantlo,dantlo
danto,dantlo
chepano,chepana
chepanaa,chepana
anaganga,anaganaga
atii,atidi
atid,atidi
aaroju,aroju
iroju,aroju
cheppochuga,chepochuga
cinemaa,cinema
cinama,cinema
cinem,cinema
pacha,picha
pichaa,picha
piche,picha
pucha,picha
pichu,picha
nachitae,nachite
nachute,nachite
roje,eroje
anukunnadi,anukunnadu
anukunnade,anukunnadu
chesaana,chesaanu
sarilerru,sarileru
dareddi,daredi
agadu,aagadu
laagadu,aagadu
vaagadu,aagadu
prasid,prasad
vennala,vennela
bamma,bomma
vollani,villani
vilani,villani
mechukovaali,mechukovali
mechukovalo,mechukovali
yekaika,ekaika
gelichav,gelpichav
telengana,telangana
pedtunte,pedtune
undevallu,undevalu
oru,noru
ooru,noru
niru,noru
nooru,noru
nakodka,nakoda
satta,sata
satya,sata
satu,sata
sota,sata
saata,sata
makentra,mekentra
mikentra,mekentra
meekentra,mekentra
kavvu,kovvu
jeevitam,jevitam
jivitam,jevitam
adagala,adagali
adgali,adagali
edagali,adagali
adaali,adagali
bochuu,boochuu
raavalani,ravalani
icham,bicham
aagite,taagite
taagitey,taagite
avuddi,avudda
avudaa,avudda
chestana,chesana
chasana,chesana
chesna,chesana
chesano,chesana
chesena,chesana
potuna,ipotuna
chamche,chamcha
morali,murali
deu,dceu
korika…,korika
vutadu,avutadu
demo,demi
dei,demi
neeli,neela
nenela,neela
neelo,neela
bongaram,bangaram
jalikattu,jallikattu
dalle,alle
ille,alle
jaata,jata
suti,sruti
gurtostai,gurtostadi
ochu,bochu
pekaleru,peekaleru
peekalera,peekaleru
annaku,annaki
chudala,chudalo
chudale,chudalo
chudaloi,chudalo
nerchukoo,nerchuko
nerchko,nerchuko
narchuko,nerchuko
macha,machi
mache,machi
visham,vishal
veshal,vishal
vishala,vishal
scne,scene
appatnunchi,ippatnunchi
chestunna,chestunnav
chestunnavo,chestunnav
chestunnavu,chestunnav
chestunnam,chestunnav
pakkaa,pukkaa
kosesaru,kosesaro
sane,slne
sune,slne
bro,broo
geedu,eedu
emedu,eedu
leedu,eedu
eede,eedu
nyari,nari
naro,nari
pattadu,pettadu
pettado,pettadu
pettodu,pettadu
puttadu,pettadu
pettudu,pettadu
nuvey,nvey
ivey,nvey
champe,champi
tqu,tuu
tauu,tuu
unaaru,unaru
unara,unaru
tagincha,taginchu
tagginchu,taginchu
taginchi,taginchu
liccha,luccha
uccha,luccha
cheppedi,chepedi
chepidi,chepedi
chepadi,chepedi
chepede,chepedi
nvve,navve
navvi,navve
naana,nayana
nayano,nayana
nyana,nayana
nayanaa,nayana
data,date
dati,date
datu,date
nuvventa,nuvventi
nuvvento,nuvventi
cheyyachu,cheyyochu
cheyochu,cheyyochu
cheyyocho,cheyyochu
icheyyochu,cheyyochu
okke,okko
daanikii,daaniki
chaal,chaalu
challu,chaalu
amoru,amouru
tali,talli
talla,talli
talai,talli
chuddaniki,chudadaniki
mikem,mekem
okokadu,okkadu
ekkadu,okkadu
okkad,okkadu
okkodu,okkadu
okakadu,okkadu
leduraa,ledura
leduaa,ledura
ledara,ledura
rakam,raktam
rakta,raktam
antundu,antundi
antundo,antundi
antondi,antundi
anipistadu,anipistadi
anipistai,anipistadi
kanipistadi,anipistadi
anpistadi,anipistadi
anipstadi,anipistadi
anipistaadi,anipistadi
anipistadii,anipistadi
undaku,undaka
indaka,undaka
undaa,undaka
andaka,undaka
endaka,undaka
choosaanu,choosanu
choostanu,choosanu
teeyu,teey
tesey,teey
navvukondii,navvukondi
navvukoni,navvukondi
tisukoni,tiskoni
tiskuni,tiskoni
teskoni,tiskoni
peekinda,peekindi
jake,jakie
edauna,edanna
ledanna,edanna
idanna,edanna
saavandi,savandi
odipoindi,odipondi
geluchi,gelchi
cheyyakandi,cheyakandi
chyakandi,cheyakandi
analedu,antaledu
pedtav,pedutav
pedutavu,pedutav
chedam,chudam
chudtam,chudam
chadam,chudam
chudamu,chudam
chuddm,chudam
chudaa,chudam
chudame,chudam
vadule,vaduley
vadiley,vaduley
adaka,tadaka
tisesam,tisesad
sesi,sasi
shasi,sasi
sashi,sasi
susi,sasi
chava,chavu
echavu,chavu
ochavu,chavu
chaavu,chavu
chalaga,challaga
naarappa,narappa
narrappa,narappa
manuko,anuko
panuko,anuko
anukoo,anuko
anko,anuko
nachada,nachadu
nachladu,nachadu
vattal,vattalu
valato,vallato
villato,vallato
vaallato,vallato
chetakadu,chatakadu
chepukovadam,cheppukovadam
luu,luv
cheskokundaa,cheskokunda
pottineni,potineni
chyyandi,cheyyandi
chayyandi,cheyyandi
cheyyandii,cheyyandi
cheiyyandi,cheyyandi
mohame,moham
urkane,urikane
urikene,urikane
basti,basta
vesukochi,esukochi
udai,udah
barani,berani
antademo,untademo
alu,olu
llu,olu
tolu,olu
manalani,manalni
cheyara,cheyaru
cheyyaru,cheyaru
chayaru,cheyaru
cheyparu,cheyaru
cheyar,cheyaru
cheysaru,cheyaru
mingu,mingi
minga,mingi
avtunapudu,avtunappudu
pedatadu,pedtadu
pedutadu,pedtadu
pedtad,pedtadu
pedtado,pedtadu
padtadu,pedtadu
vellipoyadu,ellipoyadu
nacchaled,nacchale
ipo,aipo
chastene,chestene
chestune,chestene
chustene,chestene
petaru,pettaru
pettaro,pettaru
pettara,pettaru
pattaru,pettaru
ettaru,pettaru
pettaaru,pettaru
petteru,pettaru
puttaru,pettaru
baane,bane
bana,bane
baney,bane
bani,bane
banu,bane
lagaruu,lagaru
sakkaga,sakaga
padatam,adatam
aadatam,adatam
vadatam,adatam
ijjat,ijjati
teesina,teesinav
tintu,tinte
tinta,tinte
tunte,tinte
tine,tinte
two,too
toko,too
todo,too
unnado,unnade
unnada,unnade
anipinchaleda,anipinchaledu
anipenchaledu,anipinchaledu
hadura,haddura
brarti,berarti
pagultadu,pagultadi
pagulatadi,pagultadi
erojuki,rojuki
rojuku,rojuki
rojiki,rojuki
rojuko,rojuki
arustadu,marustadu
konde,kondi
kundi,kondi
evaledu,evaldu
kurchunna,kurchuna
kurchune,kurchuna
daggariki,deggariki
degariki,deggariki
deggaraki,deggariki
edavatam,edvatam
eduu,edupu
yedupu,edupu
eduppu,edupu
eedupu,edupu
gana,gane
gone,gane
puiga,paiga
puttalani,pettalani
nuvvem,nuvvey
nevvey,nuvvey
nuvuey,nuvvey
cheyyu,cheyyi
cheyye,cheyyi
cheyyli,cheyyi
cheyya,cheyyi
cheyyai,cheyyi
cheyyii,cheyyi
vinav,vinay
vinaya,vinay
raaru,rasaru
raasaru,rasaru
rastaru,rasaru
tisete,tesete
tesite,tesete
dobbeyandi,dobbeyndi
raadam,rayadam
ankunnar,ankunna
anunna,ankunna
